10,10,0.03,0.5,0.005,0.005,100,0.695,1.98,0
10,10,0.03,0.5,0.005,0.005,120,0.6083333333333333,1.9333333333333333,0
10,10,0.03,0.5,0.005,0.005,140,0.4357142857142857,1.7321428571428572,0
10,10,0.03,0.5,0.005,0.005,160,0.325,1.753125,0
10,10,0.03,0.5,0.005,0.005,180,0.23333333333333334,1.5194444444444444,0
10,10,0.03,0.5,0.005,0.005,200,0.4525,1.6225,0
10,10,0.03,0.5,0.005,0.005,220,0.6,2.5636363636363635,0
10,10,0.03,0.5,0.005,0.005,240,0.5916666666666667,2.066666666666667,0
10,10,0.03,0.5,0.005,0.005,260,0.4846153846153846,1.7846153846153847,0
10,10,0.03,0.0,0.005,0.005,150,0.41,1.4666666666666666,0
10,10,0.03,0.1,0.005,0.005,150,0.47,2.1066666666666665,0
10,10,0.03,0.2,0.005,0.005,150,0.6666666666666666,2.5433333333333334,0
10,10,0.03,0.3,0.005,0.005,150,0.5866666666666667,2.49,0
10,10,0.03,0.4,0.005,0.005,150,0.2733333333333333,1.95,0
10,10,0.03,0.5,0.005,0.005,150,0.3333333333333333,1.9466666666666668,0
10,10,0.03,0.6,0.005,0.005,150,0.5233333333333333,1.7833333333333334,0
10,10,0.03,0.7,0.005,0.005,150,0.6666666666666666,1.8266666666666667,0
10,10,0.03,0.8,0.005,0.005,150,0.5066666666666667,1.8833333333333333,0
10,10,0.03,0.9,0.005,0.005,150,0.32666666666666666,1.33,0
